codigo,latitude,longitude,altitude,nome,estado,municipio,responsavel,ultima_att,tipo
2952056,-29.6,-52.195,33,VENÂNCIO AIRES_Centro1,RIO GRANDE DO SUL,VENÂNCIO AIRES,CEMADEN,2015-11-09 00:00:00,2
2952057,-29.6086,-52.1869,45,VENÂNCIO AIRES_Centro2,RIO GRANDE DO SUL,VENÂNCIO AIRES,CEMADEN,2015-11-09 00:00:00,2
2952058,-29.6025,-52.1819,,CORSAN VENÂNCIO AIRES,RIO GRANDE DO SUL,VENÂNCIO AIRES,CPRM,2017-02-22 00:00:00,2
2952059,-29.995,-52.3756,2.38,RIO PARDO,RIO GRANDE DO SUL,RIO PARDO,ANA,2017-10-25 00:00:00,2
2952060,-29.0961,-52.5886,,CLUBE BARROS CASSAL,RIO GRANDE DO SUL,BARROS CASSAL,SEMA-RS,2020-01-20 00:00:00,2
2952061,-29.4536,-52.6486,,IGREJA HERVEIRAS,RIO GRANDE DO SUL,HERVEIRAS,SEMA-RS,2020-01-20 00:00:00,2
2952062,-29.6906,-52.4617,,BARRAGEM PARDINHO,RIO GRANDE DO SUL,VERA CRUZ,SEMA-RS,2020-01-20 00:00:00,2
2952063,-29.3922,-52.0758,,PONTE RIO FORQUETINHA,RIO GRANDE DO SUL,FORQUETINHA,SEMA-RS,2020-02-26 00:00:00,2
2952064,-29.6569,-52.7864,,PROP. CANDELÁRIA CPRM,RIO GRANDE DO SUL,CANDELÁRIA,SEMA-RS,2020-03-04 00:00:00,2
2952065,-29.3822,-52.7158,,FAZ. SÃO JOSÉ LINHA CARVALHO,RIO GRANDE DO SUL,SINIMBÚ,SEMA-RS,2020-03-04 00:00:00,2
2952066,-29.37,-52.5072,,LINHA ALMEIDA,RIO GRANDE DO SUL,SINIMBÚ,SEMA-RS,2020-03-04 00:00:00,2
2952640,-29.6569,-52.7864,,PROP. CANDELÁRIA CPRM,RIO GRANDE DO SUL,CANDELÁRIA,SEMA-RS,2020-03-04 00:00:00,2
2953002,-29.65,-53.25,50,AGUDO,RIO GRANDE DO SUL,AGUDO,DEPRC,2005-08-05 00:00:00,2
2953003,-29.3333,-53.0833,345,ARROIO DO TIGRE,RIO GRANDE DO SUL,ARROIO DO TIGRE,DEPRC,2005-08-05 00:00:00,2
2953004,-29.7833,-53.5667,53,ARROIO DO SÓ,RIO GRANDE DO SUL,SANTA MARIA,DEPRC,2005-08-05 00:00:00,2
2953005,-29.4831,-53.6856,400,BARRAGEM DO IBICUI,RIO GRANDE DO SUL,JÚLIO DE CASTILHOS,ANA,2017-02-09 00:00:00,2
2953006,-29.0733,-53.21,279.34,UHE JACUÍ BARRAMENTO,RIO GRANDE DO SUL,SALTO DO JACUÍ,CEEE,2015-08-31 00:00:00,2
2953007,-29.1942,-52.9522,440,COLONINHA,RIO GRANDE DO SUL,ARROIO DO TIGRE,CEEE,2014-02-27 00:00:00,2
2953008,-29.6244,-53.3519,25,DONA FRANCISCA,RIO GRANDE DO SUL,DONA FRANCISCA,ANA,2021-04-26 00:00:00,2
2953009,-29.5833,-53.4333,60,FAXINAL DO SOTURNO,RIO GRANDE DO SUL,FAXINAL DO SOTURNO,DEPRC,2005-08-05 00:00:00,2
2953010,-29.2597,-53.2353,183.45,UHE ITAUBA BARRAMENTO,RIO GRANDE DO SUL,PINHAL GRANDE,CEEE,2017-02-09 00:00:00,2
2953011,-29.2167,-53.6667,516,JÚLIO DE CASTILHOS,RIO GRANDE DO SUL,JÚLIO DE CASTILHOS,INMET,2016-11-14 00:00:00,2
2953012,-29.75,-53.4833,44,PASSO DAS TROPAS,RIO GRANDE DO SUL,RESTINGA SECA,DEPRC,2005-08-05 00:00:00,2
2953013,-29.9333,-53.7167,40,PASSO DO VERDE,RIO GRANDE DO SUL,SANTA MARIA,DEPRC,2005-08-05 00:00:00,2
2953014,-29.3497,-53.2825,514,PINHAL GRANDE,RIO GRANDE DO SUL,PINHAL GRANDE,DEPRC,2017-01-25 00:00:00,2
2953015,-29.8,-53.3667,36,RESTINGA SECA,RIO GRANDE DO SUL,RESTINGA SECA,DEPRC,2005-06-06 00:00:00,2
2953016,-29.7333,-53.1833,38,RINCÃO DA PORTA,RIO GRANDE DO SUL,PARAÍSO DO SUL,DEPRC,2005-08-05 00:00:00,2
2953017,-29.7242,-53.72,95,SANTA MARIA,RIO GRANDE DO SUL,SANTA MARIA,INMET,2007-08-27 00:00:00,2
2953018,-29.6667,-53.6833,90,SÃO MARCOS,RIO GRANDE DO SUL,SANTA MARIA,DEPRC,2005-08-05 00:00:00,2
2953019,-29.6333,-53.5833,420,SILVEIRA MARTINS,RIO GRANDE DO SUL,SILVEIRA MARTINS,DEPRC,2006-05-05 00:00:00,2
2953020,-29.4167,-53.0333,340,SOBRADINHO,RIO GRANDE DO SUL,SOBRADINHO,DEPRC,2005-08-05 00:00:00,2
2953021,-29.7,-53.8833,100,TONIOLO,RIO GRANDE DO SUL,SANTA MARIA,DEPRC,2005-08-05 00:00:00,2
2953022,-29.1256,-53.3536,290,USINA IVAÍ,RIO GRANDE DO SUL,JÚLIO DE CASTILHOS,CEEE,2011-09-15 00:00:00,2
2953023,-29,-53.6333,400,VENDA,RIO GRANDE DO SUL,TUPANCIRETÃ,CEEE,2005-06-06 00:00:00,2
2953025,-29.4761,-53.2883,55,VOLTA GRANDE,RIO GRANDE DO SUL,NOVA PALMA,CEEE,2011-09-15 00:00:00,2
2953026,-29.0164,-53.1886,326,UHE PASSO REAL BARRAMENTO,RIO GRANDE DO SUL,SALTO DO JACUÍ,CEEE,2017-03-07 00:00:00,2
2953027,-29.7167,-53.6833,88,SANTA MARIA (SBSM),RIO GRANDE DO SUL,SANTA MARIA,DEPV,2005-08-05 00:00:00,2
2953028,-29.7833,-53.9997,153,SÃO JOSÉ DA PORTEIRINHA,RIO GRANDE DO SUL,SANTA MARIA,DEPRC,2005-08-05 00:00:00,2
2953029,-29.3333,-53.9,420,MASCARENHAS - FAZ.DOS COQUEIROS,RIO GRANDE DO SUL,JÚLIO DE CASTILHOS,ANA,2005-06-02 00:00:00,2
2953030,-29.0856,-53.8192,469,TUPANCIRETÃ,RIO GRANDE DO SUL,TUPANCIRETÃ,ANA,2019-11-29 00:00:00,2
2953033,-29.2239,-53.6792,514,JÚLIO DE CASTILHOS - IPAGRO,RIO GRANDE DO SUL,JÚLIO DE CASTILHOS,INMET,2016-11-14 00:00:00,2
2953034,-29.69,-53.8117,153,SANTA MARIA - IPAGRO,RIO GRANDE DO SUL,SANTA MARIA,INMET,2005-08-05 00:00:00,2
2953035,-29.4,-53.9833,260,GUAÇUPI,RIO GRANDE DO SUL,JÚLIO DE CASTILHOS,ANA,2006-06-12 00:00:00,2
2953036,-29.2178,-53.1097,,PASSO ESTRELA,RIO GRANDE DO SUL,ARROIO DO TIGRE,ANA,2019-11-29 00:00:00,2
2953037,-30.0089,-53.015,20,PASSO SÃO LOURENÇO,RIO GRANDE DO SUL,CACHOEIRA DO SUL,ANA,2021-04-26 00:00:00,2
2953038,-29.9875,-53.9417,,RIO DOS CORVOS,RIO GRANDE DO SUL,SÃO GABRIEL,SEMA-RS,2005-08-05 00:00:00,2
2953039,-29.5956,-53.4333,,SOTURNO,RIO GRANDE DO SUL,FAXINAL DO SOTURNO,SEMA-RS,2005-08-05 00:00:00,2
2953040,-29.5444,-53.3144,,PASSO SAINT CLAIR,RIO GRANDE DO SUL,AGUDO,SEMA-RS,2005-08-05 00:00:00,2
2953041,-29.2769,-53.1447,,RINCÃO SÃO LUIZ,RIO GRANDE DO SUL,ESTRELA VELHA,SEMA-RS,2005-08-05 00:00:00,2
2953042,-29.8025,-53.3656,,VACACAÍ-MIRIM,RIO GRANDE DO SUL,RESTINGA SECA,SEMA-RS,2017-02-08 00:00:00,2
2953043,-29.7064,-53.8319,,VILA RENASCENÇA,RIO GRANDE DO SUL,SANTA MARIA,SEMA-RS,2005-08-05 00:00:00,2
2953044,-29.5503,-53.2475,,CORUPÁ,RIO GRANDE DO SUL,AGUDO,SEMA-RS,2005-08-05 00:00:00,2
2953045,-29.0614,-53.6414,,CÉU AZUL,RIO GRANDE DO SUL,JÚLIO DE CASTILHOS,SEMA-RS,2005-08-05 00:00:00,2
2953046,-29.1289,-53.3178,,PCH ENGENHEIRO HENRIQUE KOTZIAN JUSANTE,RIO GRANDE DO SUL,JÚLIO DE CASTILHOS,BME ENERGIA,2017-03-07 00:00:00,2
2953047,-29.1194,-53.4058,,PCH ERNESTO JORGE DREHER MONTANTE 1,RIO GRANDE DO SUL,SALTO DO JACUÍ,BME ENERGIA,2016-12-01 00:00:00,2
2953048,-29.0333,-53.5094,,PCH ERNESTO JORGE DREHER PONTE RINCÃO DO IVAI,RIO GRANDE DO SUL,JÚLIO DE CASTILHOS,BME ENERGIA,2014-02-19 00:00:00,2
2953049,-29.2311,-53.1175,149,UHE DONA FRANCISCA RIO JACUIZINHO,RIO GRANDE DO SUL,ARROIO DO TIGRE,CONS.DFRANCISCA,2015-07-16 00:00:00,2
2953050,-29.3853,-53.0483,321,UHE DONA FRANCISCA ARROIO CARIJINHO,RIO GRANDE DO SUL,SOBRADINHO,CONS.DFRANCISCA,2015-07-16 00:00:00,2
2953051,-29.4475,-53.2844,89,UHE DONA FRANCISCA BARRAMENTO,RIO GRANDE DO SUL,NOVA PALMA,CONS.DFRANCISCA,2015-07-16 00:00:00,2
2953052,-29.1772,-53.3431,,UHE ITAÚBA ARROIO DA RESERVA,RIO GRANDE DO SUL,PINHAL GRANDE,CEEE,2015-08-27 00:00:00,2
2953053,-29.0508,-53.2653,,UHE JACUÍ MONTANTE,RIO GRANDE DO SUL,SALTO DO JACUÍ,CEEE,2015-09-01 00:00:00,2
2953054,-29.335,-53.0853,368,ARROIO DO TIGRE_Taboazinho,RIO GRANDE DO SUL,ARROIO DO TIGRE,CEMADEN,,2
2953055,-29.8908,-53.0043,134,CACHOEIRA DO SUL_Comunidade Três Vendas,RIO GRANDE DO SUL,CACHOEIRA DO SUL,CEMADEN,,2
2953056,-29.5809,-53.4467,60,FAXINAL DO SOTURNO_Centro,RIO GRANDE DO SUL,FAXINAL DO SOTURNO,CEMADEN,,2
2953057,-29.5216,-53.5815,173,IVORA_Centro,RIO GRANDE DO SUL,IVORA,CEMADEN,,2
2953058,-29.4907,-53.0134,602,LAGOA BONITA DO SUL_Centro,RIO GRANDE DO SUL,LAGOA BONITA DO SUL,CEMADEN,,2
2953059,-29.4708,-53.4655,123,NOVA PALMA_Centro,RIO GRANDE DO SUL,NOVA PALMA,CEMADEN,,2
2953060,-29.3493,-53.3313,485,PINHAL GRANDE_Centro,RIO GRANDE DO SUL,PINHAL GRANDE,CEMADEN,,2
2953061,-29.6973,-53.7269,95,SANTA MARIA_Camobi,RIO GRANDE DO SUL,SANTA MARIA,CEMADEN,,2
2953062,-29.6811,-53.7914,149,SANTA MARIA_Presidente João Goulart,RIO GRANDE DO SUL,SANTA MARIA,CEMADEN,,2
2953063,-29.6734,-53.8201,99,SANTA MARIA_Salgado Filho,RIO GRANDE DO SUL,SANTA MARIA,CEMADEN,,2
2953064,-29.6955,-53.8277,99,SANTA MARIA_Patronato,RIO GRANDE DO SUL,SANTA MARIA,CEMADEN,,2
2953065,-29.6955,-53.8751,97,SANTA MARIA_Tancredo Neves,RIO GRANDE DO SUL,SANTA MARIA,CEMADEN,,2
2953066,-29.7274,-53.8079,91,SANTA MARIA_Lorenzi,RIO GRANDE DO SUL,SANTA MARIA,CEMADEN,,2
2953067,-29.6972,-53.8328,66,CORSAN SANTA MARIA,RIO GRANDE DO SUL,SANTA MARIA,CPRM,2016-01-19 00:00:00,2
2953068,-29.7558,-53.055,,PROPRIEDADE NOVO CABRAIS,RIO GRANDE DO SUL,NOVO CABRAIS,SEMA-RS,2020-01-20 00:00:00,2
2953069,-29.6936,-53.0492,,ARROIO BARRIGA,RIO GRANDE DO SUL,PARAÍSO DO SUL,SEMA-RS,2020-01-22 00:00:00,2
2953070,-29.9258,-53.4164,,PASSO DAS TUNAS,RIO GRANDE DO SUL,FORMIGUEIRO,SEMA-RS,2020-01-21 00:00:00,2
2953071,-29.5367,-53.8539,,SECR. AGRI. SÃO MARTINHO,RIO GRANDE DO SUL,SÃO MARTINHO DA SER,SEMA-RS,2020-01-31 00:00:00,2
2953072,-29.8011,-53.3681,,PONTE VACACAÍ MIRIM CPRM,RIO GRANDE DO SUL,RESTINGA SECA,SEMA-RS,2020-03-04 00:00:00,2
2953073,-29.6292,-53.0289,,RINCÃO DO HERVAL CERRO BRANCO,RIO GRANDE DO SUL,CERRO BRANCO,SEMA-RS,2020-05-04 00:00:00,2
2953074,-29.5844,-53.1492,,LINHA POMERANOS AGUDO,RIO GRANDE DO SUL,AGUDO,SEMA-RS,2020-05-04 00:00:00,2
2953075,-29.1503,-53.7786,,CEREAIS CENTRO SUL TUPANCIRETÃ,RIO GRANDE DO SUL,TUPANCIRETÃ,SEMA-RS,2021-03-24 00:00:00,2
2953076,-29.2586,-53.9442,335,PCH QUEBRA DENTES MONTANTE 2,RIO GRANDE DO SUL,QUEVEDOS,QUEVEDOS,2020-09-24 00:00:00,2
2953077,-29.2661,-53.9483,333,PCH QUEBRA DENTES MONTANTE 1,RIO GRANDE DO SUL,QUEVEDOS,QUEVEDOS,2020-09-24 00:00:00,2
2953078,-29.4017,-53.9408,302,PCH SALTO DO GUASSUPI MONTANTE,RIO GRANDE DO SUL,QUEVEDOS,GUASSUPI,2020-07-24 00:00:00,2
2954001,-29.8786,-54.8253,100,CACEQUI,RIO GRANDE DO SUL,CACEQUI,ANA,2021-04-26 00:00:00,2
2954002,-29.8333,-54,106,CARANGUEJO,RIO GRANDE DO SUL,SANTA MARIA,DEPRC,2006-05-05 00:00:00,2
2954004,-29.3661,-54.7356,300,ERNESTO ALVES,RIO GRANDE DO SUL,SANTIAGO,ANA,2020-07-08 00:00:00,2
2954005,-29.3589,-54.5019,300,FURNAS DO SEGREDO,RIO GRANDE DO SUL,JAGUARI,ANA,2020-07-08 00:00:00,2
2954006,-29.6833,-54.6667,118,GENERAL VARGAS,RIO GRANDE DO SUL,SÃO VICENTE DO SUL,DEPRC,2017-06-14 00:00:00,2
2954007,-29.5069,-54.6775,100,JAGUARI,RIO GRANDE DO SUL,JAGUARI,ANA,2020-07-08 00:00:00,2
2954009,-29.9167,-54.3333,200,PAU FINCADO,RIO GRANDE DO SUL,SÃO GABRIEL,DEPRC,2005-06-02 00:00:00,2
2954010,-29.6653,-54.4714,40,PONTE TOROPI,RIO GRANDE DO SUL,SÃO VICENTE DO SUL,ANA,2018-09-05 00:00:00,2
2954011,-29.1833,-54.8667,426,SANTIAGO,RIO GRANDE DO SUL,SANTIAGO,INMET,2005-06-02 00:00:00,2
2954013,-29.75,-54.4333,90,SÃO LUCAS,RIO GRANDE DO SUL,SÃO PEDRO DO SUL,DEPRC,2005-06-02 00:00:00,2
2954014,-29.8333,-54.6333,90,UMBU,RIO GRANDE DO SUL,CACEQUI,DEPRC,2005-06-02 00:00:00,2
2954015,-29.8833,-54.8167,101,CACEQUI,RIO GRANDE DO SUL,CACEQUI,DEPRC,2006-05-05 00:00:00,2
2954016,-29.35,-54.0333,,QUEBRADENTES,RIO GRANDE DO SUL,QUEVEDOS,DNOS,2017-06-14 00:00:00,2
2954019,-29.3514,-54.0669,408,QUEVEDOS,RIO GRANDE DO SUL,QUEVEDOS,ANA,2020-07-08 00:00:00,2
2954020,-29.1867,-54.8558,420,SANTIAGO,RIO GRANDE DO SUL,SANTIAGO,ANA,2018-12-17 00:00:00,2
2954024,-29.6667,-54.2167,,COLÔNIA BANHADOS,RIO GRANDE DO SUL,SÃO PEDRO DO SUL,ANA,2017-06-14 00:00:00,2
2954025,-29.7,-54.1667,,CAMPO DE FORA,RIO GRANDE DO SUL,DILERMANDO DE AGUIA,ANA,2017-06-14 00:00:00,2
2954026,-29.7,-54.2,,CHÁCARA DO SILÊNCIO,RIO GRANDE DO SUL,DILERMANDO DE AGUIA,ANA,2017-06-14 00:00:00,2
2954027,-29.6667,-54.1833,,ZONA DO EMPEDRADO,RIO GRANDE DO SUL,SÃO PEDRO DO SUL,ANA,2017-06-14 00:00:00,2
2954028,-29,-54,,SÃO JOSÉ DA PORTEIRINHA,RIO GRANDE DO SUL,TUPANCIRETÃ,ANA,2017-06-09 00:00:00,2
2954029,-29.8833,-54.7833,125,CACEQUI,RIO GRANDE DO SUL,CACEQUI,INMET,2005-06-02 00:00:00,2
2954030,-29.2517,-54.5983,370,FLORIDA,RIO GRANDE DO SUL,SANTIAGO,ANA,2020-07-08 00:00:00,2
2954031,-29.0481,-54.5708,420,ESQUINA DOS LIMA (STA. BARBARA),RIO GRANDE DO SUL,CAPÃO DO CIPÓ,ANA,2018-12-17 00:00:00,2
2954032,-29.6533,-54.4314,40,PONTE TOROPI II,RIO GRANDE DO SUL,SÃO PEDRO DO SUL,ANA,2020-07-08 00:00:00,2
2954033,-29.9897,-54.4886,,BOM RETIRO,RIO GRANDE DO SUL,SÃO GABRIEL,ANA,2021-04-26 00:00:00,2
2954034,-29.2739,-54.4367,217,PASSO DOS CARDOSOS,RIO GRANDE DO SUL,JAGUARI,JAGUARI,2013-05-21 00:00:00,2
2954035,-29.3803,-54.5103,,PCH FURNAS DO SEGREDO JUSANTE,RIO GRANDE DO SUL,JAGUARI,JAGUARI,2015-09-29 00:00:00,2
2954036,-28.5778,-54.9147,120,PASSO SANTA MARIA,RIO GRANDE DO SUL,BOSSOROCA,ANA,2014-04-16 00:00:00,2
2954037,-29.6353,-54.2839,191,SÃO PEDRO,RIO GRANDE DO SUL,SÃO PEDRO DO SUL,CPRM,2016-01-19 00:00:00,2
2954038,-29.7258,-54.1864,,DILERMANDO DE AGUIAR JC-677,RIO GRANDE DO SUL,DILERMANDO DE AGUIA,CPRM,2016-11-01 00:00:00,2
2954039,-29.7,-54.695,,JC-667,RIO GRANDE DO SUL,SÃO VICENTE DO SUL,CPRM,2016-01-25 00:00:00,2
2954040,-29.9511,-54.3317,,COXILHA DO PAU FINADO SÃO GABRIEL,RIO GRANDE DO SUL,SÃO GABRIEL,SEMA-RS,2020-01-24 00:00:00,2
2954041,-29.7075,-54.2056,,SECR. AGR. M. AMB. DILERMANO GUIAR,RIO GRANDE DO SUL,DILERMANDO DE AGUIA,SEMA-RS,2020-01-24 00:00:00,2
2954042,-29.4997,-54.6889,,PONTE RIO JAGUARI,RIO GRANDE DO SUL,JAGUARI,SEMA-RS,2020-02-27 00:00:00,2
2954043,-29.895,-54.8531,,PONTE RS-640 / RIO CACEQUI,RIO GRANDE DO SUL,CACEQUI,SEMA-RS,2020-03-04 00:00:00,2
2954044,-29.3278,-54.9475,,FAZENDA SANTA TEREZA S.F. DE ASSIS,RIO GRANDE DO SUL,SÃO FRANCISCO DE AS,SEMA-RS,2020-03-04 00:00:00,2
2954045,-29.2258,-54.1925,,AGRP. SANTO ANTÔNIO JARI,RIO GRANDE DO SUL,JARÍ,SEMA-RS,2020-05-05 00:00:00,2
2954046,-29.8372,-54.7981,,PASSO SANTA VITÓRIA,RIO GRANDE DO SUL,CACEQUI,SEMA-RS,2020-03-11 00:00:00,2
2954047,-29.3878,-54.0222,220,PCH QUEBRA DENTES JUSANTE,RIO GRANDE DO SUL,QUEVEDOS,QUEVEDOS,2020-09-24 00:00:00,2
2954048,-29.4611,-54.1942,565,PCH SALTO DO GUASSUPI RIO TOROPI MIRIM,RIO GRANDE DO SUL,QUEVEDOS,GUASSUPI,2020-07-24 00:00:00,2
2954049,-29.4578,-54.1278,140,PCH SALTO DO GUASSUPI ARROIO SOCAVÃO,RIO GRANDE DO SUL,QUEVEDOS,GUASSUPI,2020-07-24 00:00:00,2
2954050,-29.9433,-54.9317,,PONTE SÃO SIMÃO CACEQUI,RIO GRANDE DO SUL,CACEQUI,SEMA-RS,2021-03-19 00:00:00,2
2955001,-29.7833,-55.7667,121,ALEGRETE,RIO GRANDE DO SUL,ALEGRETE,INMET,2007-08-31 00:00:00,2
2955002,-29.1961,-55.4753,100,CACHOEIRA SANTA CECÍLIA,RIO GRANDE DO SUL,ITAQUI,ANA,2020-07-08 00:00:00,2
2955003,-29.5,-55.7833,94,ESTAÇÃO DO TIGRE,RIO GRANDE DO SUL,ALEGRETE,ANA,2005-06-02 00:00:00,2
2955004,-29.75,-56.1667,96,FAZENDA SANTA LUIZA,RIO GRANDE DO SUL,ALEGRETE,ANA,2005-06-02 00:00:00,2
2955005,-29.7833,-55.1,85,ITAPEVI,RIO GRANDE DO SUL,CACEQUI,DEPRC,2017-06-14 00:00:00,2
2955006,-29.4592,-55.2911,100,PONTE DO MIRACATU,RIO GRANDE DO SUL,SÃO FRANCISCO DE AS,ANA,2020-07-08 00:00:00,2
2955007,-29.0475,-55.1511,380,UNISTALDA,RIO GRANDE DO SUL,UNISTALDA,ANA,2020-07-08 00:00:00,2
2955008,-29.5939,-55.4858,80,MANOEL VIANA,RIO GRANDE DO SUL,MANOEL VIANA,ANA,2021-04-26 00:00:00,2
2955009,-29.0833,-55.5667,214,SÃO CANUTO,RIO GRANDE DO SUL,MAÇAMBARÁ,ANA,2017-06-09 00:00:00,2
2955011,-29.7783,-55.7917,96,ALEGRETE - IPAGRO,RIO GRANDE DO SUL,ALEGRETE,INMET,2005-06-02 00:00:00,2
2955012,-29.7833,-55.7833,80,ALEGRETE,RIO GRANDE DO SUL,ALEGRETE,ANA,2006-04-10 00:00:00,2
2955013,-29.7844,-55.7739,80,ALEGRETE,RIO GRANDE DO SUL,ALEGRETE,ANA,2021-04-26 00:00:00,2
2955014,-29.3078,-55.7089,,PASSO DA CACHOEIRA,RIO GRANDE DO SUL,ITAQUI,ANA,2020-07-08 00:00:00,2
2955015,-29.9767,-55.7489,,PASSO DOS BRITOS,RIO GRANDE DO SUL,ALEGRETE,ANA,2005-06-02 00:00:00,2
2955016,-29.6869,-55.1958,,JACAQUA,RIO GRANDE DO SUL,ALEGRETE,ANA,2020-07-08 00:00:00,2
2955017,-29.8319,-55.3433,167,SÃO JOÃO,RIO GRANDE DO SUL,ALEGRETE,ANA,2021-04-26 00:00:00,2
2955018,-29.5511,-55.1217,171,CORSAN SÃO FRANCISCO DE ASSIS,RIO GRANDE DO SUL,SÃO FRANCISCO DE AS,CPRM,2016-01-19 00:00:00,2
2955019,-29.7147,-55.5258,117,ESCOLA AGRÍCOLA,RIO GRANDE DO SUL,ALEGRETE,CPRM,2016-01-19 00:00:00,2
2955020,-29.9514,-55.5992,,PASSO DO OSÓRIO ALEGRETE,RIO GRANDE DO SUL,ALEGRETE,SEMA-RS,2020-01-24 00:00:00,2
2955021,-29.6869,-55.1964,,JACAQUÁ,RIO GRANDE DO SUL,ALEGRETE,SEMA-RS,2020-01-24 00:00:00,2
2955022,-29.0461,-55.1561,,COOPERATIVA AGROSOLO UNISTALDA,RIO GRANDE DO SUL,UNISTALDA,SEMA-RS,2020-01-31 00:00:00,2
2955023,-29.0058,-55.5089,,ESCOLATÉCNICA ENCRUZILHADA MAÇAMBARÁ,RIO GRANDE DO SUL,MAÇAMBARÁ,SEMA-RS,2020-03-04 00:00:00,2
2955024,-29.4264,-55.1583,,FAZENDA CORDILHEIRA S.F. DE ASSIS,RIO GRANDE DO SUL,SÃO FRANCISCO DE AS,SEMA-RS,2020-05-05 00:00:00,2
2956001,-29,-56,75,COLÔNIA RIZICOLA N.2,RIO GRANDE DO SUL,MAÇAMBARÁ,IRGA,2017-06-09 00:00:00,2
2956002,-29.7667,-56.0333,100,ESTÂNCIA POSTO VELHO,RIO GRANDE DO SUL,ALEGRETE,ANA,2005-06-02 00:00:00,2
2956003,-29.6,-56.1,150,FAZENDA TRÊS CAPÕES,RIO GRANDE DO SUL,ALEGRETE,ANA,2005-06-02 00:00:00,2
2956004,-29.1167,-56.55,76,ITAQUI,RIO GRANDE DO SUL,ITAQUI,INMET,2005-06-02 00:00:00,2
2956005,-29.1275,-56.5625,35,ITAQUI,RIO GRANDE DO SUL,ITAQUI,ANA,2021-04-26 00:00:00,2
2956006,-29.3089,-56.0553,60,PASSO MARIANO PINTO,RIO GRANDE DO SUL,ITAQUI,ANA,2021-04-26 00:00:00,2
2956007,-29.7653,-56.5214,120,PLANO ALTO,RIO GRANDE DO SUL,URUGUAIANA,ANA,2021-04-26 00:00:00,2
2956008,-29.4711,-56.6678,90,JOÃO ARREGUI,RIO GRANDE DO SUL,URUGUAIANA,ANA,2021-04-26 00:00:00,2
2956009,-29.6358,-56.0947,150,FAZENDA TRÊS CAPÕES,RIO GRANDE DO SUL,ALEGRETE,ANA,2021-04-26 00:00:00,2
2956010,-29.1167,-56.5333,53,ITAQUI - IPAGRO,RIO GRANDE DO SUL,ITAQUI,INMET,2005-08-03 00:00:00,2
2956011,-29.1478,-56.065,,CÂMARA DE VEREADORES MAÇAMBARÁ,RIO GRANDE DO SUL,MAÇAMBARÁ,SEMA-RS,2020-02-18 00:00:00,2
2956012,-29.5431,-56.8122,,SANCHURI (ESCOLA) URUGUAIANA,RIO GRANDE DO SUL,URUGUAIANA,SEMA-RS,2020-02-18 00:00:00,2
2956013,-29.7786,-56.5206,,AGROP. CERRO DO COQUEIRO URUGUAIANA,RIO GRANDE DO SUL,URUGUAIANA,SEMA-RS,2020-05-05 00:00:00,2
2956014,-29.8744,-56.7975,,ESTÂNIA FORTUNATOURUGUAIANA,RIO GRANDE DO SUL,URUGUAIANA,SEMA-RS,2021-03-24 00:00:00,2
2956015,-29.4683,-56.4756,,PONTE IBIROCAÍ,RIO GRANDE DO SUL,ALEGRETE,SEMA-RS,2020-03-04 00:00:00,2
2956016,-29.7592,-56.1486,,FAZENDA SÃO LEONTINO ALEGRETE,RIO GRANDE DO SUL,ALEGRETE,SEMA-RS,2020-03-04 00:00:00,2
2957001,-29.75,-57.0833,62.31,URUGUAIANA,RIO GRANDE DO SUL,URUGUAIANA,INMET,2007-08-22 00:00:00,2
2957002,-29.7667,-57.0333,74,URUGUAIANA (SBUG),RIO GRANDE DO SUL,URUGUAIANA,DEPV,2005-06-02 00:00:00,2
2957003,-29.7564,-57.0936,74,URUGUAIANA,RIO GRANDE DO SUL,URUGUAIANA,ANA,2015-03-04 00:00:00,2
2957004,-29.75,-57.0833,40,URUGUAIANA,RIO GRANDE DO SUL,URUGUAIANA,ANA,2010-10-29 00:00:00,2
2957005,-29.8394,-57.0811,40,URUGUAIANA - DNER,RIO GRANDE DO SUL,URUGUAIANA,ANA,2005-06-02 00:00:00,2
2957008,-29.8533,-57.1072,66,CABANHA ALCEU NEVES,RIO GRANDE DO SUL,URUGUAIANA,ANA,2021-04-26 00:00:00,2
2959001,-29.1833,-59.7,53,RECONQUISTA AIRPORT,ARGENTINA,ARGENTINA,ARGENTINA,2005-08-03 00:00:00,2
2961001,-29.8833,-61.95,88,CERES  (SMN),ARGENTINA,ARGENTINA,ARGENTINA,2000-04-26 00:00:00,2
2966000,-29.3833,-66.8167,430,LA RIOJA AERO,ARGENTINA,ARGENTINA,ARGENTINA,2003-05-21 00:00:00,2
2971001,-29.9,-71.2,142,LA SERENA  (DMC),CHILE,CHILE,CHILE,2003-05-15 00:00:00,2
3050002,-30.2514,-50.5058,3,PALMARES DO SUL,RIO GRANDE DO SUL,PALMARES DO SUL,ANA,2018-10-19 00:00:00,2
3050003,-30.25,-50.5167,,PALMARES DO SUL,RIO GRANDE DO SUL,PALMARES DO SUL,IRGA,2017-12-22 00:00:00,2
3050004,-30.2658,-50.5164,3,PALMARES DO SUL,RIO GRANDE DO SUL,PALMARES DO SUL,DEPRC,2018-01-02 00:00:00,2
3050005,-30.1997,-50.2467,,PONTA DO ATERRO,RIO GRANDE DO SUL,CIDREIRA,SOPRS,2017-01-09 00:00:00,2
